,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,AdoptionSpeed,Magnitude,Score,Count,IsMixed
238,1,22,205,0,2,5,7,0,2,1,1,1,2,1,1,0,41326,0,3.0,1,1.6,0.8,190,0
239,1,60,179,179,2,2,0,0,1,3,1,1,1,1,1,0,41326,0,3.0,1,0.0,0.0,167,1
240,1,1,218,205,3,1,5,7,2,2,2,2,2,1,4,0,41326,0,2.0,1,1.1,0.1,162,1
241,1,3,31,307,1,1,0,0,2,1,3,3,2,1,1,0,41326,0,2.0,2,1.7,0.8,8,1
242,2,3,266,265,2,1,4,7,2,1,2,1,2,1,4,0,41326,0,5.0,2,3.2,0.3,3634,1
243,2,4,265,0,2,5,0,0,2,2,3,3,3,1,1,0,41401,1,4.0,2,2.5,0.8,1258,0
244,2,13,285,265,2,1,6,0,2,2,1,1,2,1,1,0,41326,0,3.0,1,2.3,0.3,221,1
245,2,1,266,0,1,1,7,0,1,1,3,3,3,1,1,0,41327,0,1.0,3,0.6,0.3,3634,0
246,1,5,141,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,8.0,1,1.9,0.3,205,0
247,1,2,307,0,2,1,7,0,2,2,2,1,2,1,1,0,41326,0,12.0,3,0.8,0.1,5927,1
248,2,1,266,0,3,1,7,0,2,2,2,2,2,1,3,0,41401,0,4.0,1,0.1,0.0,3634,0
249,1,2,128,307,2,2,7,0,2,1,1,1,2,1,1,0,41326,1,9.0,2,2.7,0.1,64,1
250,1,36,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,1.0,3,0.0,0.0,5927,1
251,1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,1,4.0,4,1.7,0.3,5927,1
252,1,2,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,4.0,2,0.0,0.0,5927,1
253,2,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,0,3.0,1,2.6,0.5,3634,0
254,2,8,299,0,1,3,0,0,2,1,1,1,1,1,1,0,41326,0,2.0,2,1.1,0.5,342,0
255,2,2,265,0,2,1,6,7,2,2,1,1,2,1,1,0,41326,0,4.0,3,0.8,0.8,1258,0
256,2,9,299,0,2,2,5,6,1,1,1,1,1,1,1,0,41401,0,3.0,2,4.5,0.1,342,0
257,2,6,266,299,2,6,0,0,2,1,3,3,3,1,1,0,41336,0,4.0,2,2.8,0.2,3634,1
258,1,2,307,0,2,1,2,0,2,1,2,2,2,1,3,0,41336,0,3.0,2,1.5,0.5,5927,1
259,1,18,20,307,2,2,7,0,2,1,1,1,1,1,1,0,41401,0,10.0,0,0.1,0.1,90,1
260,1,14,307,0,1,2,0,0,3,2,1,1,1,1,1,0,41336,0,3.0,0,0.8,0.8,5927,1
261,2,3,266,0,1,1,7,0,1,1,2,2,2,1,2,0,41325,0,9.0,3,1.8,0.4,3634,0
262,2,2,266,0,1,7,0,0,2,1,2,1,2,1,1,0,41401,0,2.0,1,1.6,0.8,3634,0
263,1,1,307,307,3,1,2,7,3,1,2,1,2,1,20,50,41332,0,5.0,4,0.6,0.1,5927,1
264,2,12,247,0,1,1,6,7,2,2,1,1,1,1,1,0,41326,0,1.0,4,0.0,0.0,71,0
265,2,12,266,300,2,1,2,0,2,1,2,3,1,1,1,0,41326,0,1.0,4,0.8,0.8,3634,1
266,1,1,70,307,2,1,5,0,2,1,2,2,2,1,1,0,41326,0,5.0,1,1.5,-0.1,12,1
267,2,9,266,0,1,1,6,7,2,1,1,1,1,1,2,0,41326,0,0.0,4,4.6,0.1,3634,0
268,1,2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,2.0,3,0.3,0.0,5927,1
269,2,2,265,265,3,6,7,0,1,2,2,2,2,1,4,0,41326,0,7.0,2,2.7,0.0,1258,1
270,2,2,266,0,2,2,4,5,2,1,2,2,2,1,3,0,41401,0,4.0,1,0.0,0.0,3634,0
271,1,3,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41326,0,2.0,1,0.4,0.4,5927,1
272,1,3,307,119,1,5,7,0,2,2,2,2,2,1,1,0,41327,0,4.0,1,1.5,0.0,5927,1
273,2,6,266,0,2,4,0,0,1,1,1,1,1,1,1,200,41336,0,6.0,4,7.3,0.3,3634,0
274,2,3,292,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,1.0,2,0.7,0.2,264,0
275,1,24,307,307,3,1,2,0,2,1,2,2,1,1,2,0,41326,0,2.0,2,11.7,-0.1,5927,1
276,1,3,307,307,1,2,0,0,3,1,2,2,3,1,1,0,41401,0,3.0,2,0.5,0.2,5927,1
277,1,24,307,307,2,2,0,0,2,1,1,1,1,2,1,20,41326,0,2.0,4,1.5,0.0,5927,1
278,1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41326,0,1.0,1,1.5,0.4,5927,1
279,1,2,307,103,2,1,2,0,2,2,2,1,2,1,1,250,41401,0,13.0,3,0.9,0.3,5927,1
280,1,2,307,0,1,3,0,0,2,2,1,1,2,1,1,0,41326,0,1.0,2,2.6,0.2,5927,1
281,1,7,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,1.0,3,2.7,0.4,5927,1
282,2,3,264,0,1,1,3,0,1,3,2,2,2,1,1,150,41326,0,3.0,1,1.3,0.4,296,0
283,1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41330,0,2.0,3,1.7,0.0,5927,1
284,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,9.0,2,0.0,0.0,5927,1
285,1,55,20,0,1,1,4,7,2,1,1,1,1,1,1,0,41326,0,5.0,2,2.5,0.1,90,0
286,1,2,200,307,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,3.0,2,9.6,0.4,15,1
287,1,3,307,0,2,1,2,0,2,2,1,1,1,1,1,0,41326,0,3.0,3,1.3,0.0,5927,1
288,1,36,213,0,2,3,5,0,2,2,3,3,1,1,1,0,41326,0,9.0,3,3.7,0.5,89,0
289,2,1,265,0,2,1,4,7,2,3,2,1,2,1,1,0,41326,2,10.0,2,7.8,0.3,1258,0
290,2,6,292,0,2,2,5,0,2,2,2,2,2,1,1,0,41326,0,3.0,4,0.7,-0.7,264,0
291,2,6,265,266,2,2,5,0,2,2,2,2,2,1,1,0,41401,0,3.0,1,0.0,0.0,1258,1
292,2,4,247,266,1,2,0,0,2,2,2,2,2,2,1,0,41326,0,4.0,1,1.6,0.5,71,1
293,1,2,307,218,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,3.0,1,3.6,0.0,5927,1
294,1,5,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,0,1.0,2,0.8,0.2,5927,1
295,2,20,265,0,1,1,6,7,3,2,2,1,2,1,1,0,41326,0,4.0,1,0.0,0.0,1258,0
296,1,2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41401,0,6.0,3,0.9,0.9,5927,1
297,1,7,307,0,1,2,7,0,2,2,1,3,3,1,1,0,41326,0,1.0,1,0.0,0.0,5927,1
298,2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,0,6.0,1,6.5,0.3,3634,0
299,1,2,307,0,2,1,2,0,2,2,1,1,2,1,2,0,41330,0,5.0,4,6.1,0.0,5927,1
300,1,1,307,307,2,1,0,0,2,1,2,2,2,1,1,0,41332,0,1.0,3,1.8,0.9,5927,1
301,2,28,248,264,1,1,0,0,3,3,1,1,2,1,1,0,41401,0,5.0,2,1.8,0.9,2,1
302,1,24,26,307,2,1,2,0,2,2,1,1,1,1,1,250,41326,0,9.0,4,4.4,0.4,26,1
303,1,2,307,0,2,1,2,7,2,1,2,1,2,1,2,0,41327,0,2.0,2,0.0,0.0,5927,1
304,1,12,307,0,1,2,3,7,2,2,1,1,1,1,1,0,41326,0,0.0,4,2.3,0.3,5927,1
305,2,4,266,0,1,1,2,4,2,1,2,2,2,1,1,0,41326,0,4.0,4,0.0,0.0,3634,0
306,1,2,307,0,2,1,3,0,2,2,1,1,2,1,1,0,41326,0,4.0,2,2.8,0.5,5927,1
307,2,2,265,0,1,4,0,0,1,1,1,1,2,1,1,0,41326,0,5.0,1,1.0,0.3,1258,0
308,1,1,307,0,2,1,0,0,2,2,2,2,2,1,2,0,41336,0,4.0,1,1.5,0.1,5927,1
309,1,1,307,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,0,1.0,4,0.8,0.8,5927,1
310,1,5,20,0,2,1,2,7,2,1,3,3,3,1,1,300,41326,0,1.0,1,0.2,0.2,90,0
311,2,22,265,0,2,1,0,0,2,2,1,1,1,1,1,0,41327,0,7.0,4,0.8,0.0,1258,0
312,2,36,266,0,2,1,2,7,2,2,1,1,1,1,1,0,41332,0,4.0,4,1.8,0.6,3634,0
313,1,36,213,218,2,7,0,0,2,2,1,1,1,1,1,0,41401,0,2.0,2,0.9,0.4,89,1
314,1,8,307,0,1,4,0,0,2,1,1,1,2,1,1,0,41401,0,2.0,4,1.9,0.3,5927,1
315,1,10,307,0,2,7,0,0,2,1,2,1,1,1,1,0,41401,0,2.0,4,0.9,0.9,5927,1
316,1,2,307,0,2,2,4,0,2,1,2,1,2,1,1,0,41326,0,4.0,4,6.3,0.3,5927,1
317,2,2,265,0,1,1,7,0,1,2,2,2,2,1,1,0,41401,0,4.0,4,0.0,0.0,1258,0
318,1,3,307,0,1,1,0,0,2,1,3,1,3,1,1,0,41326,0,2.0,4,2.2,0.2,5927,1
319,1,3,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41327,0,2.0,3,0.0,0.0,5927,1
320,2,0,266,0,3,1,2,7,2,1,3,1,1,1,18,0,41326,0,21.0,4,4.9,-0.1,3634,0
321,1,60,205,0,2,1,7,0,1,2,3,1,1,1,1,0,41326,0,1.0,3,3.9,0.2,190,0
322,1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,1.0,2,0.5,0.5,5927,1
323,1,2,307,0,3,2,6,7,2,1,2,2,2,1,6,0,41326,0,5.0,4,0.0,0.0,5927,1
324,2,12,265,0,1,2,7,0,2,2,1,1,1,1,1,0,41326,0,2.0,1,2.7,-0.1,1258,0
325,1,1,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,1.0,3,0.0,0.0,5927,1
326,2,2,266,0,1,3,0,0,3,1,3,3,3,1,2,0,41327,0,5.0,2,3.3,0.2,3634,0
327,2,2,266,0,3,7,0,0,2,1,2,1,2,1,3,0,41336,0,4.0,1,1.4,0.1,3634,0
328,1,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41330,0,1.0,3,1.3,0.6,5927,1
329,1,24,307,0,2,7,0,0,3,1,3,3,1,2,1,0,41327,0,2.0,4,1.9,0.6,5927,1
330,1,3,307,307,2,2,0,0,2,1,1,1,1,1,1,200,41326,0,6.0,4,0.9,0.9,5927,1
331,2,2,266,266,3,1,6,7,2,1,2,1,2,1,4,0,41401,0,8.0,4,0.4,-0.2,3634,1
332,1,2,307,0,1,1,2,7,2,1,2,2,2,1,1,0,41326,0,7.0,3,2.5,0.3,5927,1
333,2,12,265,0,1,1,0,0,1,2,3,3,3,1,1,0,41326,0,1.0,4,2.0,0.6,1258,0
334,1,12,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41327,0,1.0,4,0.1,0.1,5927,1
335,1,1,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,1.0,3,1.6,0.0,5927,1
336,2,11,266,0,2,1,4,7,2,1,1,1,1,1,1,0,41326,0,11.0,2,3.1,0.1,3634,0
337,1,74,205,0,1,2,7,0,2,2,3,1,3,1,1,0,41326,0,2.0,2,1.2,0.1,190,0
338,1,36,218,218,2,2,3,5,2,3,1,1,1,1,1,0,41326,0,3.0,3,3.1,0.5,162,1
339,1,3,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,3.0,3,0.0,0.0,5927,1
340,1,2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,6.0,3,2.4,0.8,5927,1
341,1,3,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,4.0,3,1.6,0.5,5927,1
342,1,48,179,0,1,7,0,0,1,1,1,1,2,1,1,0,41401,0,1.0,1,1.0,0.5,167,0
343,2,3,266,0,3,2,5,7,1,1,3,1,1,1,7,60,41401,0,5.0,3,1.1,0.5,3634,0
344,1,2,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,8.0,3,1.9,0.1,5927,1
345,1,36,179,0,1,2,0,0,1,2,3,3,2,1,1,0,41326,0,3.0,2,0.3,0.0,167,0
346,2,3,264,0,1,1,7,0,2,3,2,1,2,1,1,0,41326,0,5.0,2,3.2,0.5,296,0
347,2,4,266,0,2,1,6,7,1,1,2,2,2,1,1,0,41326,0,3.0,1,2.1,0.4,3634,0
348,1,2,307,0,3,2,7,0,2,1,2,2,2,1,5,0,41326,0,2.0,1,1.9,0.9,5927,1
349,1,1,141,307,1,1,2,0,2,1,2,1,2,1,1,0,41327,0,5.0,3,0.9,0.9,205,1
350,1,60,195,0,1,1,7,0,2,1,1,1,1,1,1,0,41325,0,1.0,2,0.0,0.0,69,0
351,1,2,307,307,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,1.0,2,1.5,0.3,5927,1
352,1,4,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,4.0,4,3.1,0.5,5927,1
353,2,3,266,264,3,1,6,7,3,2,1,1,2,1,4,0,41327,0,9.0,3,0.4,0.1,3634,1
354,2,2,266,0,2,1,4,7,2,1,2,1,2,1,1,0,41401,0,1.0,1,0.0,0.0,3634,0
355,1,3,307,0,2,3,0,0,2,1,1,1,1,1,1,0,41327,0,7.0,4,0.1,0.0,5927,1
356,1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41330,0,1.0,2,2.1,0.2,5927,1
357,2,1,265,0,2,7,0,0,1,2,2,1,2,1,1,0,41335,0,10.0,1,2.3,0.2,1258,0
358,1,18,307,307,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,3.0,4,2.1,0.1,5927,1
359,2,1,264,0,3,1,3,0,1,2,2,2,2,1,2,0,41326,0,1.0,4,3.0,0.7,296,0
360,2,3,266,0,1,3,0,0,2,1,1,1,2,1,1,20,41326,0,0.0,2,1.0,0.2,3634,0
361,2,6,265,0,1,6,7,0,2,2,1,1,1,1,1,120,41326,1,5.0,2,4.9,0.4,1258,0
362,2,6,299,0,3,3,4,7,3,2,3,3,3,1,2,0,41326,0,11.0,2,3.2,0.2,342,0
363,1,2,307,0,1,1,2,5,2,1,1,1,2,1,1,0,41326,1,14.0,2,3.2,0.0,5927,1
364,1,24,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41336,0,6.0,3,4.2,-0.1,5927,1
365,2,6,266,0,1,1,7,0,2,1,3,3,3,1,1,0,41401,0,3.0,4,1.4,0.7,3634,0
366,1,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,4.0,2,0.0,0.0,5927,1
367,1,48,205,0,1,1,0,0,1,2,1,1,2,1,1,0,41401,0,0.0,1,0.8,-0.3,190,0
368,1,2,307,0,1,2,0,0,2,1,2,2,2,1,1,1,41336,0,3.0,1,0.1,0.1,5927,1
369,2,3,266,0,2,6,7,0,2,1,2,1,2,1,1,0,41336,0,3.0,2,2.6,0.3,3634,0
370,2,1,266,0,3,1,4,7,2,1,2,1,2,1,4,0,41335,0,4.0,1,0.1,0.1,3634,0
371,1,53,307,307,1,7,0,0,2,2,1,3,3,1,1,0,41326,0,1.0,4,0.9,0.9,5927,1
372,2,1,243,0,1,1,7,0,1,1,2,2,2,1,1,0,41345,0,1.0,4,0.7,0.7,94,0
373,2,7,264,0,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,15.0,4,3.2,0.3,296,0
374,2,4,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41401,0,3.0,2,0.9,0.0,3634,0
375,1,1,307,307,1,2,0,0,2,2,2,1,2,1,1,0,41326,0,1.0,2,0.0,0.0,5927,1
376,2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,4.0,2,4.1,0.0,3634,0
377,1,2,307,307,3,1,2,5,1,1,2,1,2,1,2,0,41401,0,1.0,2,0.0,0.0,5927,1
378,1,48,307,111,1,2,0,0,2,1,3,3,3,1,1,0,41326,0,1.0,4,2.0,0.6,5927,1
379,1,1,307,0,3,1,5,7,2,1,3,3,3,1,2,0,41327,0,1.0,4,0.2,0.2,5927,1
380,2,2,247,265,2,6,7,0,1,1,2,2,2,1,1,0,41401,0,5.0,1,3.7,0.2,71,1
381,1,1,78,213,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,7.0,2,0.7,-0.1,62,1
382,1,48,205,0,3,2,6,7,1,3,1,1,2,2,2,300,41336,0,5.0,2,6.2,0.0,190,0
383,2,1,266,0,3,1,4,6,1,1,2,2,2,1,4,0,41326,0,0.0,2,0.2,0.0,3634,0
384,2,3,266,0,2,5,6,7,2,1,1,1,1,1,1,100,41326,0,1.0,4,1.2,0.0,3634,0
385,1,7,25,25,2,2,0,0,3,2,1,1,2,1,1,0,41326,0,1.0,1,0.0,0.0,3,1
386,1,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,1.0,4,5.1,0.0,5927,1
387,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,6.0,2,0.5,0.1,5927,1
388,2,3,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41327,0,3.0,3,0.2,0.2,3634,0
389,2,3,266,0,2,1,2,6,2,1,2,2,2,1,1,0,41326,0,3.0,2,2.1,0.5,3634,0
390,1,12,307,109,1,1,0,0,2,2,3,3,1,1,1,150,41332,0,3.0,4,1.8,0.1,5927,1
391,1,2,0,26,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,3.0,3,0.2,0.0,5,1
392,1,2,307,0,2,1,2,7,1,1,2,2,2,1,5,0,41326,0,16.0,2,1.7,0.0,5927,1
393,1,3,129,307,2,1,7,0,1,2,3,1,2,1,1,0,41326,0,1.0,4,2.4,0.4,4,1
394,1,25,195,0,1,6,7,0,2,3,1,1,2,1,1,100,41326,0,2.0,1,0.1,0.1,69,0
395,2,14,266,0,2,2,0,0,2,1,3,3,3,1,1,0,41326,0,2.0,1,1.0,0.0,3634,0
396,1,1,307,0,3,1,2,7,3,2,2,1,2,1,12,0,41326,0,5.0,2,13.8,0.1,5927,1
397,1,1,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,1.0,3,0.0,0.0,5927,1
398,2,1,266,0,2,2,6,7,1,1,3,3,2,1,1,30,41326,0,1.0,4,0.8,0.8,3634,0
399,1,10,141,109,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,2.0,1,0.4,0.4,205,1
400,2,7,266,0,1,6,7,0,2,1,2,1,2,1,2,0,41326,0,3.0,4,0.0,0.0,3634,0
401,2,2,266,0,2,1,4,0,1,1,2,2,2,1,2,0,41326,0,4.0,4,3.4,0.3,3634,0
402,1,1,307,0,2,1,3,0,2,2,2,2,2,1,1,0,41401,0,5.0,1,2.8,0.1,5927,1
403,2,12,265,0,2,1,7,0,2,2,1,1,1,1,1,150,41326,0,1.0,1,1.4,0.3,1258,0
404,1,84,109,0,1,2,5,0,2,2,1,1,1,2,1,0,41326,0,1.0,4,6.4,0.2,151,0
405,2,3,266,0,1,3,7,0,2,1,2,2,2,1,1,0,41401,0,1.0,1,0.7,0.2,3634,0
406,1,6,307,0,2,1,0,0,2,2,2,1,2,1,1,0,41326,1,4.0,4,3.3,0.0,5927,1
407,2,4,266,0,1,1,3,7,1,1,1,1,2,1,2,40,41401,0,5.0,4,0.8,0.8,3634,0
408,1,8,307,307,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,10.0,2,2.4,0.0,5927,1
409,2,1,266,0,2,1,2,7,2,1,2,2,2,1,3,0,41401,0,8.0,3,1.1,0.2,3634,0
410,2,1,266,303,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,3.0,0,0.7,0.3,3634,1
411,2,18,265,0,2,5,7,0,2,1,2,2,2,1,1,0,41401,0,3.0,0,0.0,0.0,1258,0
412,2,2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,0,2.0,4,1.8,0.4,3634,0
413,2,36,266,0,2,1,6,7,2,2,2,2,1,1,1,0,41401,0,4.0,4,3.5,0.5,3634,0
414,1,2,307,0,2,2,7,0,2,2,3,3,2,1,1,0,41326,0,2.0,3,1.2,0.3,5927,1
415,1,6,307,307,3,1,7,0,2,2,1,3,3,1,2,0,41326,0,1.0,4,0.5,-0.5,5927,1
416,2,2,266,0,1,2,0,0,1,1,2,2,2,1,1,0,41326,0,2.0,3,0.1,-0.1,3634,0
417,1,1,307,0,2,1,2,7,3,1,2,2,2,1,1,50,41401,0,9.0,1,2.4,0.4,5927,1
418,2,18,266,0,1,4,0,0,2,1,1,1,1,1,1,0,41401,0,1.0,4,1.8,0.1,3634,0
419,1,4,202,307,1,1,2,3,3,2,2,1,2,1,1,0,41326,0,12.0,2,6.8,0.3,6,1
420,2,6,266,266,1,1,7,0,2,1,2,2,2,1,2,0,41326,0,5.0,4,1.5,0.1,3634,1
421,1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41330,0,1.0,2,2.9,0.4,5927,1
422,1,4,213,307,2,1,2,7,2,1,3,1,3,1,4,0,41401,0,5.0,3,0.7,0.0,89,1
423,1,2,307,307,2,1,7,0,2,2,2,1,2,1,1,0,41326,0,4.0,3,0.0,0.0,5927,1
424,1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41327,0,1.0,3,0.2,0.2,5927,1
425,1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,2,4.0,3,2.7,0.1,5927,1
426,1,8,307,0,1,2,7,0,2,1,2,2,2,1,1,0,41330,0,1.0,2,2.8,0.4,5927,1
427,2,1,266,0,3,2,4,7,2,2,1,1,2,1,20,0,41401,0,5.0,4,0.0,0.0,3634,0
428,2,3,299,0,1,3,0,0,1,1,3,3,3,1,1,0,41326,0,1.0,4,0.7,-0.2,342,0
429,2,3,266,0,1,5,0,0,2,1,1,1,2,1,1,0,41401,0,3.0,1,5.7,0.3,3634,0
430,2,3,264,278,1,1,0,0,2,3,1,1,2,1,1,100,41326,0,2.0,2,3.1,0.0,296,1
431,2,4,299,0,3,4,6,7,2,2,2,2,2,1,2,0,41336,0,5.0,3,0.3,-0.3,342,0
432,2,12,266,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,5.0,2,0.9,-0.2,3634,0
433,2,0,266,0,3,1,5,7,2,2,2,2,2,1,4,0,41326,0,3.0,1,0.7,0.0,3634,0
434,1,72,103,0,2,1,2,3,3,3,1,1,2,1,1,0,41330,0,4.0,1,3.9,0.6,98,0
435,2,1,265,0,3,2,3,0,1,2,2,2,2,1,2,0,41326,0,3.0,1,1.3,0.1,1258,0
436,1,1,307,0,3,1,2,7,2,1,3,3,3,1,5,0,41326,0,15.0,1,0.1,0.1,5927,1
437,2,3,299,0,2,1,2,7,1,1,1,1,2,1,1,0,41326,0,4.0,4,2.5,0.2,342,0
438,2,12,265,0,3,1,7,0,2,2,3,3,3,1,4,0,41326,0,1.0,4,1.4,0.0,1258,0
439,1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,1.0,3,1.9,0.6,5927,1
440,1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,1.0,1,1.2,0.6,5927,1
441,1,4,307,0,2,2,7,0,2,2,3,1,3,1,1,0,41326,0,3.0,4,0.6,0.1,5927,1
442,1,3,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,2.0,1,2.5,0.4,5927,1
443,1,4,307,189,1,1,2,0,2,1,2,2,2,1,1,0,41401,0,2.0,1,0.7,0.3,5927,1
444,2,3,266,0,2,1,0,0,1,1,3,3,3,1,1,0,41401,0,3.0,4,0.5,-0.5,3634,0
445,2,4,266,0,1,1,0,0,2,1,1,1,1,2,1,0,41326,0,5.0,3,2.8,0.5,3634,0
446,2,12,299,0,1,3,5,7,2,1,2,1,1,1,1,100,41401,1,10.0,2,5.9,0.1,342,0
447,1,36,218,307,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,2.0,1,2.2,0.2,162,1
448,2,2,285,264,2,1,2,5,2,3,2,1,2,1,1,100,41326,0,5.0,1,3.5,0.1,221,1
449,1,4,307,0,2,7,0,0,2,1,1,1,2,1,1,0,41326,0,1.0,1,2.4,0.4,5927,1
450,1,5,72,72,1,1,7,0,1,2,1,1,2,1,1,0,41326,0,10.0,1,0.0,0.0,15,1
451,2,12,265,265,2,1,0,0,2,2,2,1,2,1,1,0,41401,0,2.0,3,0.0,0.0,1258,1
452,2,5,266,0,1,1,2,7,2,1,3,3,3,1,1,0,41326,0,1.0,1,0.9,0.9,3634,0
453,1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,4.0,1,1.2,0.3,5927,1
454,1,48,173,307,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,4.0,4,5.2,0.2,23,1
455,1,5,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,3.0,4,0.0,0.0,5927,1
456,1,2,307,0,2,2,0,0,2,1,2,1,2,1,4,0,41330,0,2.0,3,2.3,0.7,5927,1
457,1,5,307,0,2,2,0,0,1,1,3,3,3,1,1,0,41326,0,3.0,4,0.2,0.0,5927,1
458,2,4,266,0,2,2,7,0,1,1,3,1,2,1,1,0,41401,0,7.0,2,2.3,0.2,3634,0
459,1,2,24,70,3,1,2,7,2,2,2,2,2,1,6,0,41401,0,1.0,1,0.9,0.2,2,1
460,1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,5.0,4,0.3,0.3,5927,1
461,2,4,266,299,1,1,6,0,1,1,2,2,2,1,1,0,41326,0,5.0,2,2.2,0.4,3634,1
462,2,5,265,0,1,1,0,0,2,2,3,3,3,1,1,0,41326,0,1.0,1,0.9,0.9,1258,0
463,2,3,266,0,1,4,0,0,1,1,1,1,2,1,1,0,41401,0,6.0,2,0.9,0.4,3634,0
464,2,2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41401,0,4.0,2,0.3,0.0,3634,0
465,2,2,299,0,3,1,4,6,2,2,2,2,2,1,2,0,41326,0,2.0,2,1.5,0.0,342,0
466,1,4,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,3.0,3,0.9,0.9,5927,1
467,1,3,307,176,1,1,2,7,3,1,1,1,2,1,2,0,41326,0,12.0,4,4.2,0.3,5927,1
468,1,12,307,0,2,2,4,7,2,1,1,1,1,1,1,0,41330,0,2.0,2,3.0,0.1,5927,1
469,2,4,284,0,2,2,4,7,1,1,2,1,2,2,1,0,41326,0,1.0,2,2.7,0.3,7,0
470,1,5,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41336,0,0.0,4,0.9,0.9,5927,1
471,1,2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41336,0,1.0,4,1.9,0.3,5927,1
472,1,2,200,307,2,2,0,0,2,1,3,3,2,1,1,0,41326,0,4.0,3,1.2,0.3,15,1
473,2,1,266,0,3,1,2,6,2,1,2,1,2,1,2,0,41326,0,1.0,4,0.0,0.0,3634,0
474,1,3,195,0,1,6,7,0,1,2,1,1,2,1,1,0,41336,0,5.0,1,1.5,0.5,69,0
475,1,2,307,307,2,1,2,5,2,2,2,2,2,1,6,0,41326,0,6.0,2,2.7,0.2,5927,1
476,2,17,266,0,2,1,2,3,2,1,1,1,2,1,1,0,41326,0,5.0,4,1.8,0.3,3634,0
477,1,8,179,0,2,2,0,0,1,1,1,1,3,1,1,0,41326,0,1.0,0,0.7,-0.7,167,0
